Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
98716,00000220,false,Rx,0,7,0E,E4,81,00,00,B1,0F,00,
98971,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,28,
99218,00000153,false,Rx,0,8,20,00,10,F2,00,F2,C0,D4,
99467,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
99714,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
99969,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
100141,00000387,false,Rx,0,8,C1,10,C3,69,00,07,0A,00,
100391,00000394,false,Rx,0,8,0F,64,00,00,0F,84,1B,83,
100637,00000523,false,Rx,0,8,0C,38,39,39,30,2C,00,00,
100893,00000524,false,Rx,0,8,74,01,00,00,00,00,00,00,
101522,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
101820,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
102020,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
102268,00000540,false,Rx,0,8,32,31,16,00,CB,00,00,00,
102440,00000471,false,Rx,0,6,04,00,00,00,00,74,00,00,
105362,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,2C,
105555,00000200,false,Rx,0,8,00,80,49,04,00,BB,3C,00,
105802,00000201,false,Rx,0,8,91,00,00,00,00,00,00,91,
106057,00000202,false,Rx,0,8,42,00,20,00,00,00,00,62,
106304,00000570,false,Rx,0,8,00,00,4A,00,00,00,00,00,
106554,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,5D,
107336,000002B0,false,Rx,0,5,18,00,00,00,00,00,00,00,
108925,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,39,
108947,00000153,false,Rx,0,8,20,00,10,F2,00,F2,D0,E4,
109124,00000220,false,Rx,0,7,0E,E4,81,00,00,AE,0F,00,
109371,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
109619,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
109872,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
110424,00000386,false,Rx,0,8,00,40,00,00,00,40,00,80,
110596,00000507,false,Rx,0,4,00,00,00,01,00,00,00,00,
110851,00000523,false,Rx,0,8,0C,38,39,39,30,2C,00,00,
111097,00000524,false,Rx,0,8,74,01,00,00,00,00,00,00,
115001,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,3D,
115248,00000200,false,Rx,0,8,00,80,49,04,00,FB,3C,00,
115498,00000201,false,Rx,0,8,D1,00,00,00,00,00,00,D1,
115820,00000202,false,Rx,0,8,62,00,20,00,00,00,00,42,
116378,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,4E,
116859,000002B0,false,Rx,0,5,1A,00,00,00,00,00,00,00,
118699,00000220,false,Rx,0,7,0A,C4,81,00,00,AD,0F,00,
118954,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,06,
119200,00000153,false,Rx,0,8,20,00,10,F2,00,F2,E0,F4,
119449,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
119696,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
119951,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
120197,00000387,false,Rx,0,8,C1,10,C3,69,00,08,0B,00,
120446,00000394,false,Rx,0,8,0E,84,00,00,0E,84,1B,83,
121083,00000523,false,Rx,0,8,0C,38,39,39,30,2B,00,00,
121329,00000524,false,Rx,0,8,74,01,00,00,00,00,00,00,
121580,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
121910,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
122235,00000471,false,Rx,0,6,04,00,10,00,00,78,00,00,
122637,000005DC,false,Rx,0,8,00,00,00,00,FE,00,00,00,
122892,000005DE,false,Rx,0,8,00,00,2C,7A,39,30,39,00,
125041,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,0A,
125288,00000200,false,Rx,0,8,00,80,49,04,00,3B,3C,00,
125539,00000201,false,Rx,0,8,11,00,00,00,00,00,00,11,
125786,00000202,false,Rx,0,8,02,00,20,00,00,00,00,22,
126420,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,3F,
127353,000002B0,false,Rx,0,5,1A,00,00,00,00,00,00,00,
128907,00000220,false,Rx,0,7,09,C4,81,00,00,AC,0F,00,
128937,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,17,
129194,00000153,false,Rx,0,8,20,00,10,F2,00,F2,00,14,
129757,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
130040,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
130448,00000386,false,Rx,0,8,00,80,00,00,00,40,00,80,
130695,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
131179,00000523,false,Rx,0,8,0C,38,39,39,30,2C,00,00,
131429,00000524,false,Rx,0,8,74,01,00,00,00,00,00,00,
135030,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,1B,
135277,000005F5,false,Rx,0,8,00,1E,00,14,03,C9,58,98,
135526,00000200,false,Rx,0,8,00,80,49,04,00,7B,3C,00,
135773,000005F6,false,Rx,0,8,00,00,00,00,00,00,1E,00,
135953,00000201,false,Rx,0,8,51,00,00,00,00,00,00,51,
136200,000005F7,false,Rx,0,8,00,1E,00,00,00,58,00,00,
136449,00000202,false,Rx,0,8,22,00,20,00,00,00,00,02,
136696,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,20,
136876,000002B0,false,Rx,0,5,18,00,00,00,00,00,00,00,
137123,000005F8,false,Rx,0,8,7E,00,E9,0F,CD,7A,5D,82,
137373,000005F9,false,Rx,0,8,76,6D,FF,FF,00,00,00,B9,
138759,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,28,
139014,00000153,false,Rx,0,8,20,00,10,F2,00,F2,10,24,
139186,00000220,false,Rx,0,7,0B,C4,81,00,00,AA,0F,00,
139434,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
139917,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
140089,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
140336,00000387,false,Rx,0,8,C1,10,C3,69,00,09,0C,00,
140583,00000394,false,Rx,0,8,0E,A4,00,00,0E,84,19,83,
140831,00000523,false,Rx,0,8,0C,38,39,39,30,2C,00,00,
141238,00000524,false,Rx,0,8,74,01,00,00,00,00,00,00,
141787,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
142041,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
142213,00000471,false,Rx,0,6,04,00,10,00,00,BC,00,00,
142463,00000541,false,Rx,0,8,03,00,40,80,C0,00,00,0C,
142710,0000055C,false,Rx,0,8,8D,C0,90,9E,FE,1D,01,00,
142966,0000055F,false,Rx,0,8,00,00,00,00,00,00,00,00,
143288,00000561,false,Rx,0,8,00,00,00,00,00,00,00,00,
143537,00000567,false,Rx,0,8,40,10,29,18,01,00,00,00,
143709,00000578,false,Rx,0,6,10,00,00,00,00,00,00,00,
143964,00000588,false,Rx,0,8,A4,49,A4,49,00,00,00,00,
144285,000005EC,false,Rx,0,8,00,00,00,00,00,00,00,00,
145149,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,2C,
145398,00000200,false,Rx,0,8,00,80,49,04,00,BB,3C,00,
145644,00000201,false,Rx,0,8,91,00,00,00,00,00,00,91,
145975,00000202,false,Rx,0,8,42,00,20,00,00,00,00,62,
146450,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,11,
