Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
653647,00000201,false,Rx,3,8,81,00,00,00,00,00,00,81,
653894,00000202,false,Rx,3,8,40,00,20,00,00,00,00,60,
660602,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
660851,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
661105,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
663179,00000109,false,Rx,3,8,00,01,00,00,00,00,00,34,
663426,00000200,false,Rx,3,8,00,00,00,08,FE,D3,3C,64,
663675,00000201,false,Rx,3,8,C1,00,00,00,00,00,00,C1,
663922,00000202,false,Rx,3,8,60,00,20,00,00,00,00,40,
670629,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
670805,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
671051,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
672900,000002A1,false,Rx,3,8,01,00,00,14,01,16,08,00,
673079,00000540,false,Rx,3,8,51,00,00,00,61,00,00,00,
673326,00000109,false,Rx,3,8,00,01,00,00,00,00,00,01,
673577,00000200,false,Rx,3,8,00,00,00,08,FE,13,3C,64,
673824,00000201,false,Rx,3,8,01,00,00,00,00,00,00,01,
674079,00000202,false,Rx,3,8,00,00,20,00,00,00,00,20,
680558,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
680808,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
681055,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
683136,00000109,false,Rx,3,8,00,01,00,00,00,00,00,12,
683383,00000200,false,Rx,3,8,00,00,00,08,FE,53,3C,64,
683632,00000201,false,Rx,3,8,41,00,00,00,00,00,00,41,
683879,00000202,false,Rx,3,8,20,00,20,00,00,00,00,00,
690614,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
690866,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
691121,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
693225,00000109,false,Rx,3,8,00,01,00,00,00,00,00,23,
693403,00000200,false,Rx,3,8,00,00,00,08,FE,93,3C,64,
693653,00000201,false,Rx,3,8,81,00,00,00,00,00,00,81,
693900,00000202,false,Rx,3,8,40,00,20,00,00,00,00,60,
700617,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
700864,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
701119,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
703117,00000109,false,Rx,3,8,00,01,00,00,00,00,00,34,
703363,00000200,false,Rx,3,8,00,00,00,08,FE,D3,3C,64,
703612,00000201,false,Rx,3,8,C1,00,00,00,00,00,00,C1,
703859,00000202,false,Rx,3,8,60,00,20,00,00,00,00,40,
710656,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
710835,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
711090,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
711338,00000549,false,Rx,3,8,3C,73,00,00,00,00,00,80,
711586,00000579,false,Rx,3,8,7C,7C,7C,7C,44,00,00,FE,
711833,0000057A,false,Rx,3,8,1F,00,00,3E,00,00,00,80,
712088,0000057B,false,Rx,3,8,E3,01,00,80,24,50,64,A0,
712334,00000590,false,Rx,3,8,11,02,00,00,00,00,00,78,
712506,00000592,false,Rx,3,8,44,00,05,00,01,00,05,05,
713141,00000109,false,Rx,3,8,00,01,00,00,00,00,00,01,
713388,00000200,false,Rx,3,8,00,00,00,08,FE,13,3C,64,
713639,00000201,false,Rx,3,8,01,00,00,00,00,00,00,01,
713885,00000202,false,Rx,3,8,00,00,20,00,00,00,00,20,
720601,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
720848,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
721103,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
723176,00000109,false,Rx,3,8,00,01,00,00,00,00,00,12,
723423,00000200,false,Rx,3,8,00,00,00,08,FE,53,3C,64,
723672,00000201,false,Rx,3,8,41,00,00,00,00,00,00,41,
723919,00000202,false,Rx,3,8,20,00,20,00,00,00,00,00,
730686,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
730866,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
731121,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
733194,00000109,false,Rx,3,8,00,01,00,00,00,00,00,23,
733457,00000200,false,Rx,3,8,00,00,00,08,FE,93,3C,64,
733705,00000201,false,Rx,3,8,81,00,00,00,00,00,00,81,
733952,00000202,false,Rx,3,8,40,00,20,00,00,00,00,60,
740670,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
740917,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
741172,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
743169,00000109,false,Rx,3,8,00,01,00,00,00,00,00,34,
743416,00000200,false,Rx,3,8,00,00,00,08,FE,D3,3C,64,
743664,00000201,false,Rx,3,8,C1,00,00,00,00,00,00,C1,
743912,00000202,false,Rx,3,8,60,00,20,00,00,00,00,40,
750719,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
750905,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
751160,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
753158,00000109,false,Rx,3,8,00,01,00,00,00,00,00,01,
753405,00000200,false,Rx,3,8,00,00,00,08,FE,13,3C,64,
753655,00000201,false,Rx,3,8,01,00,00,00,00,00,00,01,
753902,00000202,false,Rx,3,8,00,00,20,00,00,00,00,20,
760650,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
760898,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
761153,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
763225,00000109,false,Rx,3,8,00,01,00,00,00,00,00,12,
763397,00000200,false,Rx,3,8,00,00,00,08,FE,53,3C,64,
763646,00000201,false,Rx,3,8,41,00,00,00,00,00,00,41,
763893,00000202,false,Rx,3,8,20,00,20,00,00,00,00,00,
770746,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
770926,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
771181,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
773006,000002A1,false,Rx,3,8,01,00,00,14,01,16,08,00,
773192,00000109,false,Rx,3,8,00,01,00,00,00,00,00,23,
773439,00000200,false,Rx,3,8,00,00,00,08,FE,93,3C,64,
773687,00000201,false,Rx,3,8,81,00,00,00,00,00,00,81,
773934,00000202,false,Rx,3,8,40,00,20,00,00,00,00,60,
774189,000007DF,false,Rx,3,8,02,01,0D,00,00,00,00,00,
780670,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
780917,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
781172,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
783169,00000109,false,Rx,3,8,00,01,00,00,00,00,00,34,
783416,00000200,false,Rx,3,8,00,00,00,08,FE,D3,3C,64,
783665,00000201,false,Rx,3,8,C1,00,00,00,00,00,00,C1,
783912,00000202,false,Rx,3,8,60,00,20,00,00,00,00,40,
790805,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
790928,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
791182,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
793181,00000109,false,Rx,3,8,00,01,00,00,00,00,00,01,
793428,00000200,false,Rx,3,8,00,00,00,08,FE,13,3C,64,
793677,00000201,false,Rx,3,8,01,00,00,00,00,00,00,01,
793924,00000202,false,Rx,3,8,00,00,20,00,00,00,00,20,
800717,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
800889,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
801144,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
803217,00000109,false,Rx,3,8,00,01,00,00,00,00,00,12,
803464,00000200,false,Rx,3,8,00,00,00,08,FE,53,3C,64,
803714,00000201,false,Rx,3,8,41,00,00,00,00,00,00,41,
803960,00000202,false,Rx,3,8,20,00,20,00,00,00,00,00,
810834,00000579,false,Rx,3,8,7C,7C,7C,7C,44,00,00,FE,
810854,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
811119,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
811366,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
811616,00000549,false,Rx,3,8,3C,73,00,00,00,00,00,80,
811863,0000057A,false,Rx,3,8,1F,00,00,3E,00,00,00,80,
812119,0000057B,false,Rx,3,8,E3,01,00,80,24,50,64,A0,
812323,00000590,false,Rx,3,8,11,02,00,00,00,00,00,78,
812609,00000592,false,Rx,3,8,44,00,05,00,01,00,05,45,
813192,00000109,false,Rx,3,8,00,01,00,00,00,00,00,23,
813439,00000200,false,Rx,3,8,00,00,00,08,FE,93,3C,64,
813687,00000201,false,Rx,3,8,81,00,00,00,00,00,00,81,
813934,00000202,false,Rx,3,8,40,00,20,00,00,00,00,60,
820728,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
820900,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
821155,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
823227,00000109,false,Rx,3,8,00,01,00,00,00,00,00,34,
823399,00000200,false,Rx,3,8,00,00,00,08,FE,D3,3C,64,
823646,00000201,false,Rx,3,8,C1,00,00,00,00,00,00,C1,
823893,00000202,false,Rx,3,8,60,00,20,00,00,00,00,40,
830948,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
830969,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
831153,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
833227,00000109,false,Rx,3,8,00,01,00,00,00,00,00,01,
833474,00000200,false,Rx,3,8,00,00,00,08,FE,13,3C,64,
833722,00000201,false,Rx,3,8,01,00,00,00,00,00,00,01,
833969,00000202,false,Rx,3,8,00,00,20,00,00,00,00,20,
840681,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
840928,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
841182,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
843181,00000109,false,Rx,3,8,00,01,00,00,00,00,00,12,
